backend,device,n_samples,n_features,dtype,relative_error,operation,calls,self_cpu_us,total_cpu_us,self_cuda_us,total_cuda_us,self_cpu_bytes,self_cuda_bytes,input_shapes
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::as_strided,2,3.7779999999997926,3.7779999999997926,0.0,0.0,0,0,"[[1024, 8], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::squeeze,1,6.743000000000393,7.2840000000001055,0.0,0.0,0,0,"[[1024, 1, 8], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::as_strided,1,0.5409999999997126,0.5409999999997126,0.0,0.0,0,0,"[[1024, 1, 8], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::squeeze,1,1.9940000000001419,2.355000000000018,0.0,0.0,0,0,"[[1, 1024, 8], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::as_strided,1,0.3609999999998763,0.3609999999998763,0.0,0.0,0,0,"[[1, 1024, 8], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::view,3,6.562000000000353,6.562000000000353,0.0,0.0,0,0,"[[1024, 8], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::view,4,4.85799999999972,4.85799999999972,0.0,0.0,0,0,"[[1024, 1], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::squeeze,1,2.173999999999978,2.744999999999891,0.0,0.0,0,0,"[[1, 1024, 1], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::as_strided,1,0.5709999999999127,0.5709999999999127,0.0,0.0,0,0,"[[1, 1024, 1], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,GenredAutograd,1,1434.1610000000005,1483.8359999999998,1262.1839999999997,1262.1839999999997,0,0,"[[1024, 8], [1024, 8], [1024, 1]]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,cuLaunchKernel,1,9.467999999999847,9.467999999999847,0.0,0.0,0,0,[]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,GpuConv1DOnDevice,1,0.0,0.0,1261.9279999999999,1261.9279999999999,0,0,[]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::to,1,0.931999999999789,0.931999999999789,0.0,0.0,0,0,"[[2], [], [], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::lift_fresh,1,0.49099999999998545,0.49099999999998545,0.0,0.0,0,0,[[2]]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::detach_,1,1.4229999999997744,3.0960000000000036,0.0,0.0,0,0,[[2]]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,detach_,1,1.6730000000002292,1.6730000000002292,0.0,0.0,0,0,[[2]]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::select,2,11.690999999999804,13.265000000000327,0.0,0.0,0,0,"[[2], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::as_strided,2,1.5740000000005239,1.5740000000005239,0.0,0.0,0,0,"[[2], [], [], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::reshape,1,2.3150000000005093,4.128000000000611,0.0,0.0,0,0,"[[1024, 1], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::mul,2,25.547999999999774,41.37800000000061,2.11200000000008,2.11200000000008,0,16384,"[[1024], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<double, double, double, at::native::binary_internal::MulFunctor<double> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<double, double, double, at::native::binary_internal::MulFunctor<double> >, std::array<char*, 2ul>)",2,0.0,0.0,2.11200000000008,2.11200000000008,0,0,[]
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,aten::add,1,11.251999999999498,16.61199999999917,1.1530000000002474,1.1530000000002474,0,8192,"[[1024], [1024], []]"
gpytorch_keops,cuda,1024,8,float64,1.6151041826118317e-08,cudaDeviceSynchronize,2,5.338999999999942,5.338999999999942,0.0,0.0,0,0,[]
