workload,scenario,phase,backend,device,status,index,value,max_abs_error,oracle,python_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_plateau_schedule,minimize,rate,python_oracle,cpu,pass,1,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_best_metric,python_oracle,cpu,pass,103,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_min_delta,python_oracle,cpu,pass,103,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_factor,python_oracle,cpu,pass,103,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_best_metric,python_oracle,cpu,pass,103,0.8,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_bad_updates,python_oracle,cpu,pass,103,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_reductions,python_oracle,cpu,pass,103,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,improved,python_oracle,cpu,pass,103,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,reduced,python_oracle,cpu,pass,103,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,rate,python_oracle,cpu,pass,104,0.1,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_base_rate,python_oracle,cpu,pass,104,0.5,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_metric,python_oracle,cpu,pass,104,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_best_metric,python_oracle,cpu,pass,104,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_min_delta,python_oracle,cpu,pass,104,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_factor,python_oracle,cpu,pass,104,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_best_metric,python_oracle,cpu,pass,104,0.8,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_bad_updates,python_oracle,cpu,pass,104,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_reductions,python_oracle,cpu,pass,104,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,improved,python_oracle,cpu,pass,104,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,reduced,python_oracle,cpu,pass,104,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,rate,python_oracle,cpu,pass,105,0.05,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_base_rate,python_oracle,cpu,pass,105,0.25,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_metric,python_oracle,cpu,pass,105,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_best_metric,python_oracle,cpu,pass,105,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_min_delta,python_oracle,cpu,pass,105,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_factor,python_oracle,cpu,pass,105,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_best_metric,python_oracle,cpu,pass,105,0.8,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_bad_updates,python_oracle,cpu,pass,105,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_reductions,python_oracle,cpu,pass,105,2.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,improved,python_oracle,cpu,pass,105,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,reduced,python_oracle,cpu,pass,105,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,rate,python_oracle,cpu,pass,106,0.05,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_base_rate,python_oracle,cpu,pass,106,0.25,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_metric,python_oracle,cpu,pass,106,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_best_metric,python_oracle,cpu,pass,106,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_min_delta,python_oracle,cpu,pass,106,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,d_factor,python_oracle,cpu,pass,106,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_best_metric,python_oracle,cpu,pass,106,0.8,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_bad_updates,python_oracle,cpu,pass,106,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,next_reductions,python_oracle,cpu,pass,106,2.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,improved,python_oracle,cpu,pass,106,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,maximize,reduced,python_oracle,cpu,pass,106,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,active-set transition and factor FD checked; 5.305e-08s
mlp_plateau_schedule,minimize,rate,fortml,cpu,pass,1,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_base_rate,fortml,cpu,pass,1,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_metric,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_best_metric,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_min_delta,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_factor,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_best_metric,fortml,cpu,pass,1,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_bad_updates,fortml,cpu,pass,1,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_reductions,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,improved,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,reduced,fortml,cpu,pass,1,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,rate,fortml,cpu,pass,2,0.1,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_base_rate,fortml,cpu,pass,2,0.5,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_metric,fortml,cpu,pass,2,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_best_metric,fortml,cpu,pass,2,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_min_delta,fortml,cpu,pass,2,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_factor,fortml,cpu,pass,2,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_best_metric,fortml,cpu,pass,2,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_bad_updates,fortml,cpu,pass,2,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_reductions,fortml,cpu,pass,2,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,improved,fortml,cpu,pass,2,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,reduced,fortml,cpu,pass,2,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,rate,fortml,cpu,pass,3,0.1,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_base_rate,fortml,cpu,pass,3,0.5,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_metric,fortml,cpu,pass,3,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_best_metric,fortml,cpu,pass,3,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_min_delta,fortml,cpu,pass,3,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_factor,fortml,cpu,pass,3,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_best_metric,fortml,cpu,pass,3,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_bad_updates,fortml,cpu,pass,3,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_reductions,fortml,cpu,pass,3,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,improved,fortml,cpu,pass,3,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,reduced,fortml,cpu,pass,3,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,rate,fortml,cpu,pass,4,0.1,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_base_rate,fortml,cpu,pass,4,0.5,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_metric,fortml,cpu,pass,4,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_best_metric,fortml,cpu,pass,4,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_min_delta,fortml,cpu,pass,4,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_factor,fortml,cpu,pass,4,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_best_metric,fortml,cpu,pass,4,0.9,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_bad_updates,fortml,cpu,pass,4,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_reductions,fortml,cpu,pass,4,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,improved,fortml,cpu,pass,4,1.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,reduced,fortml,cpu,pass,4,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,rate,fortml,cpu,pass,5,0.1,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_base_rate,fortml,cpu,pass,5,0.5,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_metric,fortml,cpu,pass,5,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_best_metric,fortml,cpu,pass,5,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_min_delta,fortml,cpu,pass,5,0.0,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,d_factor,fortml,cpu,pass,5,0.2,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
mlp_plateau_schedule,minimize,next_best_metric,fortml,cpu,pass,5,0.9,0.0,independent Python plateau transition and FD factor,3.14.6,2c7fe439b6613f1bd8915d736d47fb978b9afd37,455603b8bbfe24f40c03d2b04a6f24da66542417,gfortran,-O3,complete transition array checked before timing; 3.263e-08s/op
